date,store_id,region,product_id,category,year,month,day_of_week,weekend_flag,holiday_flag,regular_price,selling_price,competitor_price,unit_cost,discount_pct,promotion_flag,promotion_type,promotion_propensity,advertising_spend,supplier_cost_index,shipping_cost_index,weather_index,customer_traffic,inventory_level,stockout_flag,units_sold,revenue,gross_profit,true_price_elasticity
2024-08-14,S005,East,P002,Beverages,2024,8,Wednesday,0,0,6.8,6.8,7.21,3.14,0.0,0,none,0.16,12.63,0.9802,0.9815,0.1752,845,38,0,29,197.17,106.17,-2.1
2024-08-14,S005,East,P003,Beverages,2024,8,Wednesday,0,0,9.16,9.16,8.67,4.51,0.0,0,none,0.16,27.41,0.9802,0.9815,0.1752,845,31,0,14,128.26,65.11,-2.4
2024-08-14,S005,East,P004,Grocery,2024,8,Wednesday,0,0,3.81,3.81,3.63,1.72,0.0,0,none,0.13,14.14,0.9802,0.9815,0.1752,845,35,0,31,118.04,64.85,-1.4
2024-08-14,S005,East,P005,Grocery,2024,8,Wednesday,0,0,5.37,5.37,5.42,2.5,0.0,0,none,0.13,16.63,0.9802,0.9815,0.1752,845,57,0,47,252.35,134.82,-1.7
2024-08-14,S005,East,P006,Grocery,2024,8,Wednesday,0,0,8.38,8.38,8.79,4.22,0.0,0,none,0.13,12.48,0.9802,0.9815,0.1752,845,22,1,22,184.31,91.55,-2.0
2024-08-14,S005,East,P007,Household,2024,8,Wednesday,0,0,7.34,7.34,8.28,3.73,0.0,0,none,0.13,28.98,0.9802,0.9815,0.1752,845,22,0,20,146.72,72.19,-1.2
2024-08-14,S005,East,P008,Household,2024,8,Wednesday,0,0,12.95,12.95,13.8,6.37,0.0,0,none,0.13,21.75,0.9802,0.9815,0.1752,845,21,0,19,246.06,124.95,-1.5
2024-08-14,S005,East,P009,Personal Care,2024,8,Wednesday,0,0,6.16,6.16,6.19,2.94,0.0,0,none,0.13,18.68,0.9802,0.9815,0.1752,845,20,0,12,73.89,38.59,-1.3
2024-08-14,S005,East,P010,Personal Care,2024,8,Wednesday,0,0,10.34,10.34,10.68,5.15,0.0,0,none,0.13,11.53,0.9802,0.9815,0.1752,845,22,0,14,144.73,72.66,-1.6
2024-08-15,S001,West,P001,Beverages,2024,8,Thursday,0,0,4.47,4.12,4.4,2.05,0.08,1,feature_display,0.16,66.96,0.9762,0.9733,0.1207,917,93,1,93,382.88,192.39,-1.8
2024-08-15,S001,West,P002,Beverages,2024,8,Thursday,0,0,6.46,6.46,7.19,3.12,0.0,0,none,0.16,5.13,0.9762,0.9733,0.1207,917,31,1,31,200.14,103.39,-2.1
2024-08-15,S001,West,P003,Beverages,2024,8,Thursday,0,0,8.63,8.63,8.55,4.49,0.0,0,none,0.16,8.9,0.9762,0.9733,0.1207,917,35,0,27,233.11,111.97,-2.4
2024-08-15,S001,West,P004,Grocery,2024,8,Thursday,0,0,3.76,3.76,3.96,1.71,0.0,0,none,0.13,22.15,0.9762,0.9733,0.1207,917,76,0,49,184.2,100.57,-1.4
2024-08-15,S001,West,P005,Grocery,2024,8,Thursday,0,0,5.36,5.36,5.25,2.49,0.0,0,none,0.13,23.25,0.9762,0.9733,0.1207,917,59,0,42,225.33,120.87,-1.7
2024-08-15,S001,West,P006,Grocery,2024,8,Thursday,0,0,8.32,8.32,8.16,4.19,0.0,0,none,0.13,19.1,0.9762,0.9733,0.1207,917,36,0,29,241.37,119.75,-2.0
2024-08-15,S001,West,P007,Household,2024,8,Thursday,0,0,7.44,7.44,7.6,3.71,0.0,0,none,0.13,28.89,0.9762,0.9733,0.1207,917,40,0,26,193.42,97.05,-1.2
2024-08-15,S001,West,P008,Household,2024,8,Thursday,0,0,12.61,12.61,11.81,6.34,0.0,0,none,0.13,19.34,0.9762,0.9733,0.1207,917,20,0,11,138.67,68.93,-1.5
2024-08-15,S001,West,P009,Personal Care,2024,8,Thursday,0,0,6.61,6.61,6.63,2.93,0.0,0,none,0.13,25.34,0.9762,0.9733,0.1207,917,43,1,43,284.2,158.38,-1.3
2024-08-15,S001,West,P010,Personal Care,2024,8,Thursday,0,0,11.19,11.19,11.42,5.12,0.0,0,none,0.13,33.47,0.9762,0.9733,0.1207,917,42,0,42,470.13,255.06,-1.6
2024-08-15,S002,West,P001,Beverages,2024,8,Thursday,0,0,4.41,4.41,4.16,2.05,0.0,0,none,0.16,16.19,0.9762,0.9733,0.1207,859,62,0,41,180.65,96.67,-1.8
2024-08-15,S002,West,P002,Beverages,2024,8,Thursday,0,0,6.79,6.79,6.33,3.12,0.0,0,none,0.16,18.56,0.9762,0.9733,0.1207,859,39,0,29,197.0,106.49,-2.1
2024-08-15,S002,West,P003,Beverages,2024,8,Thursday,0,0,9.14,9.14,10.02,4.49,0.0,0,none,0.16,11.33,0.9762,0.9733,0.1207,859,28,0,26,237.53,120.87,-2.4
2024-08-15,S002,West,P004,Grocery,2024,8,Thursday,0,0,3.93,3.93,3.84,1.71,0.0,0,none,0.13,12.12,0.9762,0.9733,0.1207,859,58,0,41,161.01,91.03,-1.4
2024-08-15,S002,West,P005,Grocery,2024,8,Thursday,0,0,5.25,5.25,4.77,2.49,0.0,0,none,0.13,23.03,0.9762,0.9733,0.1207,859,47,0,45,236.06,124.14,-1.7
2024-08-15,S002,West,P006,Grocery,2024,8,Thursday,0,0,8.65,8.65,9.23,4.19,0.0,0,none,0.13,12.33,0.9762,0.9733,0.1207,859,33,0,28,242.22,124.79,-2.0
2024-08-15,S002,West,P007,Household,2024,8,Thursday,0,0,7.14,6.07,6.65,3.71,0.15,1,bundle_offer,0.13,60.21,0.9762,0.9733,0.1207,859,40,0,33,200.26,77.95,-1.2
2024-08-15,S002,West,P008,Household,2024,8,Thursday,0,0,12.21,12.21,13.02,6.34,0.0,0,none,0.13,2.93,0.9762,0.9733,0.1207,859,13,0,8,97.67,46.95,-1.5
2024-08-15,S002,West,P009,Personal Care,2024,8,Thursday,0,0,6.18,6.18,6.25,2.93,0.0,0,none,0.13,11.9,0.9762,0.9733,0.1207,859,25,0,18,111.26,58.59,-1.3
2024-08-15,S002,West,P010,Personal Care,2024,8,Thursday,0,0,10.23,10.23,10.57,5.12,0.0,0,none,0.13,10.25,0.9762,0.9733,0.1207,859,26,0,18,184.22,92.05,-1.6
2024-08-15,S003,Central,P001,Beverages,2024,8,Thursday,0,0,4.26,3.83,4.21,2.05,0.1,1,percentage_discount,0.16,42.3,0.9762,0.9733,0.1207,1152,70,1,70,268.32,124.94,-1.8
2024-08-15,S003,Central,P002,Beverages,2024,8,Thursday,0,0,6.65,6.65,6.42,3.12,0.0,0,none,0.16,10.7,0.9762,0.9733,0.1207,1152,64,0,55,365.7,194.04,-2.1
2024-08-15,S003,Central,P003,Beverages,2024,8,Thursday,0,0,9.55,9.55,10.08,4.49,0.0,0,none,0.16,26.36,0.9762,0.9733,0.1207,1152,47,0,36,343.74,182.22,-2.4
2024-08-15,S003,Central,P004,Grocery,2024,8,Thursday,0,0,3.88,3.69,3.58,1.71,0.05,1,feature_display,0.13,44.72,0.9762,0.9733,0.1207,1152,146,0,107,394.65,212.02,-1.4
2024-08-15,S003,Central,P005,Grocery,2024,8,Thursday,0,0,5.27,5.27,5.25,2.49,0.0,0,none,0.13,21.47,0.9762,0.9733,0.1207,1152,47,1,47,247.76,130.86,-1.7
2024-08-15,S003,Central,P006,Grocery,2024,8,Thursday,0,0,8.65,8.65,8.44,4.19,0.0,0,none,0.13,6.43,0.9762,0.9733,0.1207,1152,57,0,38,328.64,169.27,-2.0
2024-08-15,S003,Central,P007,Household,2024,8,Thursday,0,0,7.43,7.43,6.89,3.71,0.0,0,none,0.13,10.66,0.9762,0.9733,0.1207,1152,40,0,40,297.09,148.83,-1.2
2024-08-15,S003,Central,P008,Household,2024,8,Thursday,0,0,12.58,12.58,14.33,6.34,0.0,0,none,0.13,18.66,0.9762,0.9733,0.1207,1152,27,0,25,314.41,155.92,-1.5
2024-08-15,S003,Central,P009,Personal Care,2024,8,Thursday,0,0,6.12,6.12,6.3,2.93,0.0,0,none,0.13,14.32,0.9762,0.9733,0.1207,1152,47,0,36,220.37,115.03,-1.3
2024-08-15,S003,Central,P010,Personal Care,2024,8,Thursday,0,0,10.7,10.7,10.51,5.12,0.0,0,none,0.13,3.72,0.9762,0.9733,0.1207,1152,38,0,36,385.08,200.74,-1.6
2024-08-15,S004,East,P001,Beverages,2024,8,Thursday,0,0,4.15,3.32,4.23,2.05,0.2,1,percentage_discount,0.16,78.15,0.9762,0.9733,0.1207,818,96,0,80,265.39,101.53,-1.8
2024-08-15,S004,East,P002,Beverages,2024,8,Thursday,0,0,6.75,6.75,6.91,3.12,0.0,0,none,0.16,8.28,0.9762,0.9733,0.1207,818,40,0,29,195.89,105.37,-2.1
2024-08-15,S004,East,P003,Beverages,2024,8,Thursday,0,0,9.16,9.16,9.69,4.49,0.0,0,none,0.16,22.56,0.9762,0.9733,0.1207,818,29,0,27,247.41,126.27,-2.4
2024-08-15,S004,East,P004,Grocery,2024,8,Thursday,0,0,3.74,3.74,3.71,1.71,0.0,0,none,0.13,13.34,0.9762,0.9733,0.1207,818,69,0,42,157.11,85.42,-1.4
2024-08-15,S004,East,P005,Grocery,2024,8,Thursday,0,0,5.18,5.18,5.94,2.49,0.0,0,none,0.13,8.33,0.9762,0.9733,0.1207,818,51,0,28,145.15,75.51,-1.7
2024-08-15,S004,East,P006,Grocery,2024,8,Thursday,0,0,8.35,8.35,8.5,4.19,0.0,0,none,0.13,22.95,0.9762,0.9733,0.1207,818,35,0,25,208.82,103.97,-2.0
2024-08-15,S004,East,P007,Household,2024,8,Thursday,0,0,7.5,7.5,7.18,3.71,0.0,0,none,0.13,9.97,0.9762,0.9733,0.1207,818,40,0,22,164.97,83.43,-1.2
2024-08-15,S004,East,P008,Household,2024,8,Thursday,0,0,11.94,11.94,12.5,6.34,0.0,0,none,0.13,22.56,0.9762,0.9733,0.1207,818,13,0,11,131.3,61.56,-1.5
2024-08-15,S004,East,P009,Personal Care,2024,8,Thursday,0,0,6.46,6.46,6.65,2.93,0.0,0,none,0.13,17.41,0.9762,0.9733,0.1207,818,31,1,31,200.23,109.52,-1.3
2024-08-15,S004,East,P010,Personal Care,2024,8,Thursday,0,0,10.13,10.13,10.98,5.12,0.0,0,none,0.13,23.32,0.9762,0.9733,0.1207,818,20,1,20,202.54,100.13,-1.6
2024-08-15,S005,East,P001,Beverages,2024,8,Thursday,0,0,4.21,4.21,4.84,2.05,0.0,0,none,0.16,11.68,0.9762,0.9733,0.1207,803,33,0,26,109.53,56.27,-1.8
2024-08-15,S005,East,P002,Beverages,2024,8,Thursday,0,0,6.93,6.93,6.9,3.12,0.0,0,none,0.16,29.15,0.9762,0.9733,0.1207,803,46,0,37,256.53,141.05,-2.1
2024-08-15,S005,East,P003,Beverages,2024,8,Thursday,0,0,9.33,9.33,9.65,4.49,0.0,0,none,0.16,8.42,0.9762,0.9733,0.1207,803,23,1,23,214.7,111.51,-2.4
2024-08-15,S005,East,P004,Grocery,2024,8,Thursday,0,0,3.87,3.87,3.99,1.71,0.0,0,none,0.13,18.98,0.9762,0.9733,0.1207,803,52,0,42,162.72,91.03,-1.4
2024-08-15,S005,East,P005,Grocery,2024,8,Thursday,0,0,5.33,5.33,5.64,2.49,0.0,0,none,0.13,22.83,0.9762,0.9733,0.1207,803,42,0,32,170.66,91.07,-1.7
2024-08-15,S005,East,P006,Grocery,2024,8,Thursday,0,0,8.84,8.84,8.47,4.19,0.0,0,none,0.13,24.2,0.9762,0.9733,0.1207,803,42,0,28,247.58,130.14,-2.0
2024-08-15,S005,East,P007,Household,2024,8,Thursday,0,0,7.12,7.12,7.7,3.71,0.0,0,none,0.13,19.37,0.9762,0.9733,0.1207,803,19,0,17,121.07,58.06,-1.2
2024-08-15,S005,East,P008,Household,2024,8,Thursday,0,0,12.62,12.62,12.21,6.34,0.0,0,none,0.13,29.57,0.9762,0.9733,0.1207,803,20,0,16,201.86,100.43,-1.5
2024-08-15,S005,East,P009,Personal Care,2024,8,Thursday,0,0,6.16,6.16,6.13,2.93,0.0,0,none,0.13,11.37,0.9762,0.9733,0.1207,803,29,0,24,147.78,77.55,-1.3
2024-08-15,S005,East,P010,Personal Care,2024,8,Thursday,0,0,10.63,10.63,9.47,5.12,0.0,0,none,0.13,19.09,0.9762,0.9733,0.1207,803,19,0,14,148.78,77.09,-1.6
2024-08-16,S001,West,P001,Beverages,2024,8,Friday,0,0,4.2,4.2,4.32,2.06,0.0,0,none,0.16,20.52,0.9879,0.9683,0.3697,821,68,0,46,193.15,98.29,-1.8
2024-08-16,S001,West,P002,Beverages,2024,8,Friday,0,0,6.92,6.09,7.35,3.14,0.12,1,bundle_offer,0.16,61.42,0.9879,0.9683,0.3697,821,104,0,48,292.34,141.51,-2.1
2024-08-16,S001,West,P003,Beverages,2024,8,Friday,0,0,8.84,8.84,9.7,4.52,0.0,0,none,0.16,27.66,0.9879,0.9683,0.3697,821,33,0,20,176.77,86.43,-2.4
2024-08-16,S001,West,P004,Grocery,2024,8,Friday,0,0,3.74,3.74,3.73,1.72,0.0,0,none,0.13,17.19,0.9879,0.9683,0.3697,821,49,0,43,160.91,87.01,-1.4
2024-08-16,S001,West,P005,Grocery,2024,8,Friday,0,0,5.19,5.19,5.11,2.5,0.0,0,none,0.13,3.41,0.9879,0.9683,0.3697,821,52,0,34,176.48,91.35,-1.7
2024-08-16,S001,West,P006,Grocery,2024,8,Friday,0,0,8.68,8.68,8.29,4.22,0.0,0,none,0.13,23.6,0.9879,0.9683,0.3697,821,35,0,32,277.66,142.53,-2.0
2024-08-16,S001,West,P007,Household,2024,8,Friday,0,0,7.14,7.14,6.98,3.73,0.0,0,none,0.13,38.33,0.9879,0.9683,0.3697,821,30,0,21,149.9,71.54,-1.2
2024-08-16,S001,West,P008,Household,2024,8,Friday,0,0,12.12,12.12,12.71,6.38,0.0,0,none,0.13,31.88,0.9879,0.9683,0.3697,821,18,0,14,169.63,80.27,-1.5
2024-08-16,S001,West,P009,Personal Care,2024,8,Friday,0,0,6.12,6.12,5.92,2.95,0.0,0,none,0.13,6.72,0.9879,0.9683,0.3697,821,34,0,20,122.35,63.43,-1.3
2024-08-16,S001,West,P010,Personal Care,2024,8,Friday,0,0,10.37,10.37,10.6,5.16,0.0,0,none,0.13,8.69,0.9879,0.9683,0.3697,821,29,0,20,207.34,104.23,-1.6
2024-08-16,S002,West,P001,Beverages,2024,8,Friday,0,0,4.32,4.32,4.6,2.06,0.0,0,none,0.16,18.07,0.9879,0.9683,0.3697,704,41,0,22,95.01,49.64,-1.8
2024-08-16,S002,West,P002,Beverages,2024,8,Friday,0,0,6.6,6.6,6.85,3.14,0.0,0,none,0.16,5.87,0.9879,0.9683,0.3697,704,27,0,27,178.32,93.48,-2.1
2024-08-16,S002,West,P003,Beverages,2024,8,Friday,0,0,9.34,9.34,9.27,4.52,0.0,0,none,0.16,15.79,0.9879,0.9683,0.3697,704,33,0,22,205.55,106.17,-2.4
2024-08-16,S002,West,P004,Grocery,2024,8,Friday,0,0,3.77,3.77,3.46,1.72,0.0,0,none,0.13,16.39,0.9879,0.9683,0.3697,704,51,0,42,158.17,85.99,-1.4
2024-08-16,S002,West,P005,Grocery,2024,8,Friday,0,0,5.3,5.3,5.58,2.5,0.0,0,none,0.13,19.88,0.9879,0.9683,0.3697,704,52,0,34,180.34,95.2,-1.7
2024-08-16,S002,West,P006,Grocery,2024,8,Friday,0,0,8.73,8.73,9.17,4.22,0.0,0,none,0.13,7.54,0.9879,0.9683,0.3697,704,34,0,28,244.4,126.16,-2.0
2024-08-16,S002,West,P007,Household,2024,8,Friday,0,0,7.26,5.45,7.1,3.73,0.25,1,percentage_discount,0.13,80.23,0.9879,0.9683,0.3697,704,36,0,33,179.7,56.56,-1.2
2024-08-16,S002,West,P008,Household,2024,8,Friday,0,0,12.46,12.46,12.93,6.38,0.0,0,none,0.13,20.3,0.9879,0.9683,0.3697,704,17,0,11,137.03,66.82,-1.5
2024-08-16,S002,West,P009,Personal Care,2024,8,Friday,0,0,6.09,6.09,5.55,2.95,0.0,0,none,0.13,15.72,0.9879,0.9683,0.3697,704,27,0,17,103.54,53.45,-1.3
2024-08-16,S002,West,P010,Personal Care,2024,8,Friday,0,0,10.7,10.7,10.56,5.16,0.0,0,none,0.13,35.97,0.9879,0.9683,0.3697,704,23,0,20,214.06,110.95,-1.6
2024-08-16,S003,Central,P001,Beverages,2024,8,Friday,0,0,4.25,4.25,4.25,2.06,0.0,0,none,0.16,28.85,0.9879,0.9683,0.3697,998,47,0,45,191.18,98.38,-1.8
2024-08-16,S003,Central,P002,Beverages,2024,8,Friday,0,0,6.76,6.76,6.68,3.14,0.0,0,none,0.16,18.83,0.9879,0.9683,0.3697,998,42,0,41,277.23,148.39,-2.1
2024-08-16,S003,Central,P003,Beverages,2024,8,Friday,0,0,9.17,9.17,9.57,4.52,0.0,0,none,0.16,22.68,0.9879,0.9683,0.3697,998,50,0,30,275.19,139.67,-2.4
2024-08-16,S003,Central,P004,Grocery,2024,8,Friday,0,0,3.9,3.9,4.08,1.72,0.0,0,none,0.13,37.81,0.9879,0.9683,0.3697,998,100,0,67,261.07,145.93,-1.4
2024-08-16,S003,Central,P005,Grocery,2024,8,Friday,0,0,5.38,5.38,5.57,2.5,0.0,0,none,0.13,17.2,0.9879,0.9683,0.3697,998,73,0,49,263.68,140.98,-1.7
2024-08-16,S003,Central,P006,Grocery,2024,8,Friday,0,0,8.88,8.88,9.8,4.22,0.0,0,none,0.13,31.39,0.9879,0.9683,0.3697,998,49,0,41,364.22,191.09,-2.0
2024-08-16,S003,Central,P007,Household,2024,8,Friday,0,0,7.4,7.4,7.06,3.73,0.0,0,none,0.13,16.72,0.9879,0.9683,0.3697,998,38,0,28,207.11,102.63,-1.2
2024-08-16,S003,Central,P008,Household,2024,8,Friday,0,0,12.14,12.14,12.86,6.38,0.0,0,none,0.13,18.41,0.9879,0.9683,0.3697,998,24,0,18,218.45,103.56,-1.5
2024-08-16,S003,Central,P009,Personal Care,2024,8,Friday,0,0,6.38,6.38,5.91,2.95,0.0,0,none,0.13,24.29,0.9879,0.9683,0.3697,998,45,0,34,216.96,116.8,-1.3
2024-08-16,S003,Central,P010,Personal Care,2024,8,Friday,0,0,10.5,10.5,11.53,5.16,0.0,0,none,0.13,16.77,0.9879,0.9683,0.3697,998,32,0,15,157.55,80.22,-1.6
2024-08-16,S004,East,P001,Beverages,2024,8,Friday,0,0,4.32,4.32,4.22,2.06,0.0,0,none,0.16,18.08,0.9879,0.9683,0.3697,972,53,0,36,155.47,81.23,-1.8
2024-08-16,S004,East,P002,Beverages,2024,8,Friday,0,0,6.53,6.53,6.73,3.14,0.0,0,none,0.16,20.39,0.9879,0.9683,0.3697,972,39,0,27,176.32,91.47,-2.1
2024-08-16,S004,East,P003,Beverages,2024,8,Friday,0,0,8.85,8.85,9.35,4.52,0.0,0,none,0.16,23.78,0.9879,0.9683,0.3697,972,27,0,24,212.31,103.9,-2.4
2024-08-16,S004,East,P004,Grocery,2024,8,Friday,0,0,3.97,3.97,3.86,1.72,0.0,0,none,0.13,20.42,0.9879,0.9683,0.3697,972,105,0,70,278.04,157.74,-1.4
2024-08-16,S004,East,P005,Grocery,2024,8,Friday,0,0,5.14,5.14,5.53,2.5,0.0,0,none,0.13,18.13,0.9879,0.9683,0.3697,972,37,1,37,190.06,97.41,-1.7
2024-08-16,S004,East,P006,Grocery,2024,8,Friday,0,0,8.69,8.69,8.38,4.22,0.0,0,none,0.13,26.17,0.9879,0.9683,0.3697,972,31,0,24,208.6,107.26,-2.0
2024-08-16,S004,East,P007,Household,2024,8,Friday,0,0,7.09,7.09,6.76,3.73,0.0,0,none,0.13,21.15,0.9879,0.9683,0.3697,972,24,0,20,141.78,67.15,-1.2
2024-08-16,S004,East,P008,Household,2024,8,Friday,0,0,12.52,12.52,10.85,6.38,0.0,0,none,0.13,25.57,0.9879,0.9683,0.3697,972,17,0,14,175.27,85.91,-1.5
2024-08-16,S004,East,P009,Personal Care,2024,8,Friday,0,0,6.23,6.23,6.57,2.95,0.0,0,none,0.13,5.26,0.9879,0.9683,0.3697,972,24,1,24,149.46,78.76,-1.3
2024-08-16,S004,East,P010,Personal Care,2024,8,Friday,0,0,10.33,10.33,10.25,5.16,0.0,0,none,0.13,24.21,0.9879,0.9683,0.3697,972,24,1,24,247.9,124.17,-1.6
2024-08-16,S005,East,P001,Beverages,2024,8,Friday,0,0,4.37,4.37,4.3,2.06,0.0,0,none,0.16,23.09,0.9879,0.9683,0.3697,728,44,0,44,192.3,101.57,-1.8
2024-08-16,S005,East,P002,Beverages,2024,8,Friday,0,0,6.77,6.77,6.73,3.14,0.0,0,none,0.16,11.73,0.9879,0.9683,0.3697,728,33,0,23,155.72,83.45,-2.1
2024-08-16,S005,East,P003,Beverages,2024,8,Friday,0,0,9.25,9.25,8.83,4.52,0.0,0,none,0.16,31.06,0.9879,0.9683,0.3697,728,26,0,18,166.47,85.16,-2.4
2024-08-16,S005,East,P004,Grocery,2024,8,Friday,0,0,3.82,3.82,3.77,1.72,0.0,0,none,0.13,45.11,0.9879,0.9683,0.3697,728,36,0,29,110.83,61.0,-1.4
2024-08-16,S005,East,P005,Grocery,2024,8,Friday,0,0,5.44,5.44,5.51,2.5,0.0,0,none,0.13,14.3,0.9879,0.9683,0.3697,728,50,0,35,190.24,102.59,-1.7
2024-08-16,S005,East,P006,Grocery,2024,8,Friday,0,0,8.39,7.38,8.72,4.22,0.12,1,bundle_offer,0.13,113.66,0.9879,0.9683,0.3697,728,58,0,49,361.64,154.73,-2.0
2024-08-16,S005,East,P007,Household,2024,8,Friday,0,0,7.18,5.39,7.4,3.73,0.25,1,percentage_discount,0.13,80.12,0.9879,0.9683,0.3697,728,55,0,33,177.8,54.65,-1.2
2024-08-16,S005,East,P008,Household,2024,8,Friday,0,0,12.49,12.49,13.31,6.38,0.0,0,none,0.13,9.78,0.9879,0.9683,0.3697,728,19,1,19,237.35,116.07,-1.5
2024-08-16,S005,East,P009,Personal Care,2024,8,Friday,0,0,6.37,6.37,7.13,2.95,0.0,0,none,0.13,35.48,0.9879,0.9683,0.3697,728,30,0,26,165.69,89.1,-1.3
2024-08-16,S005,East,P010,Personal Care,2024,8,Friday,0,0,10.4,10.4,10.02,5.16,0.0,0,none,0.13,23.22,0.9879,0.9683,0.3697,728,22,0,16,166.43,83.94,-1.6
2024-08-17,S001,West,P001,Beverages,2024,8,Saturday,1,0,4.12,4.12,4.48,2.04,0.0,0,none,0.22,18.63,0.9707,0.9699,0.2436,1034,72,0,49,201.88,102.02,-1.8
2024-08-17,S001,West,P002,Beverages,2024,8,Saturday,1,0,6.65,6.12,6.58,3.11,0.08,1,bundle_offer,0.22,61.77,0.9707,0.9699,0.2436,1034,97,0,68,416.31,205.13,-2.1
2024-08-17,S001,West,P003,Beverages,2024,8,Saturday,1,0,9.29,8.54,8.55,4.46,0.08,1,feature_display,0.22,54.02,0.9707,0.9699,0.2436,1034,67,0,66,563.92,269.28,-2.4
2024-08-17,S001,West,P004,Grocery,2024,8,Saturday,1,0,3.7,3.7,3.62,1.7,0.0,0,none,0.19,5.59,0.9707,0.9699,0.2436,1034,74,0,61,225.89,122.29,-1.4
2024-08-17,S001,West,P005,Grocery,2024,8,Saturday,1,0,5.14,4.62,5.18,2.47,0.1,1,feature_display,0.19,45.25,0.9707,0.9699,0.2436,1034,87,0,84,388.46,180.59,-1.7
2024-08-17,S001,West,P006,Grocery,2024,8,Saturday,1,0,8.46,8.46,7.66,4.17,0.0,0,none,0.19,2.76,0.9707,0.9699,0.2436,1034,32,0,25,211.38,107.05,-2.0
2024-08-17,S001,West,P007,Household,2024,8,Saturday,1,0,6.96,6.96,7.18,3.69,0.0,0,none,0.19,24.43,0.9707,0.9699,0.2436,1034,26,0,21,146.22,68.78,-1.2
2024-08-17,S001,West,P008,Household,2024,8,Saturday,1,0,12.59,12.59,12.95,6.31,0.0,0,none,0.19,17.87,0.9707,0.9699,0.2436,1034,25,0,21,264.44,131.97,-1.5
2024-08-17,S001,West,P009,Personal Care,2024,8,Saturday,1,0,6.26,6.26,6.48,2.91,0.0,0,none,0.19,16.17,0.9707,0.9699,0.2436,1034,52,0,39,244.21,130.66,-1.3
2024-08-17,S001,West,P010,Personal Care,2024,8,Saturday,1,0,10.81,9.73,11.48,5.1,0.1,1,percentage_discount,0.19,33.24,0.9707,0.9699,0.2436,1034,57,0,37,360.13,171.61,-1.6
2024-08-17,S002,West,P001,Beverages,2024,8,Saturday,1,0,4.18,4.18,4.47,2.04,0.0,0,none,0.22,15.54,0.9707,0.9699,0.2436,864,40,0,36,150.65,77.29,-1.8
2024-08-17,S002,West,P002,Beverages,2024,8,Saturday,1,0,6.69,6.69,6.12,3.11,0.0,0,none,0.22,28.93,0.9707,0.9699,0.2436,864,46,0,34,227.46,121.87,-2.1
2024-08-17,S002,West,P003,Beverages,2024,8,Saturday,1,0,8.83,8.83,9.02,4.46,0.0,0,none,0.22,19.88,0.9707,0.9699,0.2436,864,26,1,26,229.59,113.52,-2.4
2024-08-17,S002,West,P004,Grocery,2024,8,Saturday,1,0,3.8,3.8,4.04,1.7,0.0,0,none,0.19,25.82,0.9707,0.9699,0.2436,864,78,0,48,182.37,100.85,-1.4
2024-08-17,S002,West,P005,Grocery,2024,8,Saturday,1,0,5.19,5.19,5.73,2.47,0.0,0,none,0.19,14.69,0.9707,0.9699,0.2436,864,49,0,43,223.02,116.61,-1.7
2024-08-17,S002,West,P006,Grocery,2024,8,Saturday,1,0,8.45,8.45,8.73,4.17,0.0,0,none,0.19,13.98,0.9707,0.9699,0.2436,864,45,0,44,371.65,188.03,-2.0
2024-08-17,S002,West,P007,Household,2024,8,Saturday,1,0,7.29,7.29,8.19,3.69,0.0,0,none,0.19,29.23,0.9707,0.9699,0.2436,864,26,0,24,175.03,86.52,-1.2
2024-08-17,S002,West,P008,Household,2024,8,Saturday,1,0,12.06,9.04,11.88,6.31,0.25,1,percentage_discount,0.19,68.76,0.9707,0.9699,0.2436,864,34,1,34,307.45,92.97,-1.5
2024-08-17,S002,West,P009,Personal Care,2024,8,Saturday,1,0,6.32,6.32,6.33,2.91,0.0,0,none,0.19,14.74,0.9707,0.9699,0.2436,864,27,1,27,170.56,91.96,-1.3
2024-08-17,S002,West,P010,Personal Care,2024,8,Saturday,1,0,10.34,10.34,10.88,5.1,0.0,0,none,0.19,16.31,0.9707,0.9699,0.2436,864,18,1,18,186.05,94.34,-1.6
2024-08-17,S003,Central,P001,Beverages,2024,8,Saturday,1,0,4.28,4.28,4.37,2.04,0.0,0,none,0.22,17.72,0.9707,0.9699,0.2436,1154,62,1,62,265.35,138.99,-1.8
2024-08-17,S003,Central,P002,Beverages,2024,8,Saturday,1,0,6.31,4.73,6.23,3.11,0.25,1,percentage_discount,0.22,55.61,0.9707,0.9699,0.2436,1154,88,0,79,373.74,128.4,-2.1
2024-08-17,S003,Central,P003,Beverages,2024,8,Saturday,1,0,9.19,9.19,9.58,4.46,0.0,0,none,0.22,25.39,0.9707,0.9699,0.2436,1154,38,0,26,239.07,123.0,-2.4
2024-08-17,S003,Central,P004,Grocery,2024,8,Saturday,1,0,3.76,3.76,3.5,1.7,0.0,0,none,0.19,23.02,0.9707,0.9699,0.2436,1154,89,0,61,229.2,125.6,-1.4
2024-08-17,S003,Central,P005,Grocery,2024,8,Saturday,1,0,5.26,4.84,5.57,2.47,0.08,1,feature_display,0.19,75.07,0.9707,0.9699,0.2436,1154,178,0,134,648.7,317.09,-1.7
2024-08-17,S003,Central,P006,Grocery,2024,8,Saturday,1,0,8.85,8.85,8.07,4.17,0.0,0,none,0.19,17.88,0.9707,0.9699,0.2436,1154,54,1,54,477.88,252.53,-2.0
